NA
03/10/2016
09/10/2016
NA
10/11/2016
NA
NA
05/09/2016
NA
NA
09/07/2016
04/01/2006
05/11/2016
04/10/2016
01/01/2013
05/09/2016
NA
11/11/2016
NA
07/09/2016
12/12/2016
NA
13/11/2016
NA
NA
NA
NA
12/11/2016
12/07/2016
NA
NA
07/09/2016
NA
13/12/2016
NA
NA
05/11/2016
10/06/2016
11/10/2016
NA
NA
NA
13/06/2016
12/12/2016
07/10/2016
NA
NA
05/11/2016
13/10/2016
12/10/2016
02/01/2013
13/12/2016
08/12/2016
NA
NA
NA
NA
10/10/2016
14/07/2016
NA
NA
09/01/2013
NA
05/06/2016
10/01/2013
NA
NA
NA
05/07/2016
14/09/2016
NA
NA
NA
NA
NA
NA
NA
NA
NA
05/12/2016
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
09/12/2016
NA
NA
07/10/2016
NA
NA
NA
NA
NA
12/06/2016
NA
08/11/2016
14/09/2016
NA
NA
NA
NA
NA
NA
NA
06/10/2016
05/10/2016
NA
09/11/2016
06/10/2016
NA
NA
07/10/2016
10/09/2016
10/09/2016
11/12/2016
NA
12/07/2016
NA
NA
NA
NA
NA
NA
NA
NA
13/09/2016
10/09/2016
06/11/2016
13/11/2016
06/06/2016
09/06/2016
06/10/2016
12/06/2016
06/10/2016
12/06/2016
11/08/2016
NA
11/12/2016
NA
NA
NA
06/12/2016
NA
09/12/2016
01/01/2010
01/01/2010
01/01/2010
NA
12/11/2016
NA
NA
NA
12/09/2016
12/08/2016
10/10/2016
NA
10/07/2016
06/10/2016
12/10/2016
12/08/2016
08/10/2016
04/11/2016
05/09/2016
05/09/2016
NA
NA
NA
05/09/2016
10/09/2016
NA
NA
NA
09/10/2016
03/10/2016
04/12/2016
08/11/2016
10/10/2016
04/12/2016
12/08/2016
NA
NA
12/09/2016
03/12/2016
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
04/06/2016
04/06/2016
05/12/2016
05/12/2016
10/10/2016
NA
NA
NA
NA
NA
NA
NA
NA
NA
08/12/2016
NA
04/11/2016
04/10/2016
NA
NA
08/09/2016
03/07/2016
13/09/2016
14/01/2016
13/11/2016
13/11/2016
13/11/2016
11/07/2016
NA
13/12/2016
NA
08/11/2016
14/10/2016
NA
05/12/2016
NA
NA
NA
NA
NA
NA
NA
NA
12/10/2016
NA
NA
NA
NA
10/05/2016
11/05/2016
08/06/2016
12/11/2016
14/02/2016
12/07/2016
NA
14/09/2016
10/11/2016
09/11/2016
NA
04/11/2016
11/08/2016
10/06/2016
08/09/2016
NA
13/08/2016
05/09/2016
NA
NA
NA
11/11/2016
NA
11/09/2016
11/09/2016
09/12/2016
13/07/2016
13/05/2016
NA
NA
NA
06/11/2016
07/12/2016
NA
NA
NA
12/10/2016
NA
07/07/2016
07/07/2016
10/11/2016
NA
NA
NA
NA
NA
NA
NA
NA
11/09/2016
12/11/2016
NA
NA
04/07/2016
14/07/2016
10/06/2016
NA
NA
10/06/2016
NA
10/06/2016
12/11/2016
NA
NA
03/09/2016
07/12/2016
NA
13/12/2016
NA
14/06/2016
NA
03/07/2016
